Date,Open,High,Low,Close,Adj Close,Volume
2009-08-03,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,0
2009-08-04,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,0
2009-08-05,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,0
2009-08-06,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,0
2009-08-07,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,0
2009-08-10,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,1237
2009-08-11,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,0
2009-08-13,1.6161609888076782,1.6161609888076782,1.6161609888076782,1.6161609888076782,0.7471217513084412,0
2009-08-14,1.6242419481277466,1.6242419481277466,1.6242419481277466,1.6242419481277466,0.750857412815094,1237
2009-08-17,1.6969690322875977,1.6969690322875977,1.6969690322875977,1.6969690322875977,0.7844777703285217,1237
2009-08-18,1.8020199537277222,1.81010103225708,1.8020199537277222,1.81010103225708,0.836776614189148,3712
2009-08-19,1.818181037902832,1.8424240350723267,1.818181037902832,1.818181037902832,0.8405117988586426,40837
2009-08-20,1.818181037902832,1.818181037902832,1.818181037902832,1.818181037902832,0.8405117988586426,32175
2009-08-21,1.7131309509277344,1.7131309509277344,1.7131309509277344,1.7131309509277344,0.7919491529464722,12375
2009-08-24,1.7131309509277344,1.7131309509277344,1.7131309509277344,1.7131309509277344,0.7919491529464722,0
2009-08-25,1.7131309509277344,1.7131309509277344,1.7131309509277344,1.7131309509277344,0.7919491529464722,0
2009-08-26,1.7131309509277344,1.7131309509277344,1.7131309509277344,1.7131309509277344,0.7919491529464722,0
2009-08-27,1.7131309509277344,1.7131309509277344,1.7131309509277344,1.7131309509277344,0.7919491529464722,0
2009-08-28,1.7131309509277344,1.7131309509277344,1.7131309509277344,1.7131309509277344,0.7919491529464722,0
2009-08-31,1.8828279972076416,1.8828279972076416,1.8828279972076416,1.8828279972076416,0.8703969717025757,1237
2009-09-01,1.8828279972076416,1.8828279972076416,1.8828279972076416,1.8828279972076416,0.8703969717025757,0
2009-09-02,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,6187
2009-09-03,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,2475
2009-09-04,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-09-07,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-09-08,1.9313130378723145,1.9313130378723145,1.9313130378723145,1.9313130378723145,0.8928108215332031,2475
2009-09-09,1.898988962173462,1.9313130378723145,1.898988962173462,1.9232319593429565,0.8890750408172607,37125
2009-09-10,1.9232319593429565,1.9232319593429565,1.9232319593429565,1.9232319593429565,0.8890750408172607,0
2009-09-11,1.9393930435180664,1.9393930435180664,1.8666659593582153,1.8666659593582153,0.8629255294799805,24750
2009-09-14,1.9232319593429565,1.9232319593429565,1.9232319593429565,1.9232319593429565,0.8890750408172607,3712
2009-09-15,1.9232319593429565,1.9232319593429565,1.9232319593429565,1.9232319593429565,0.8890750408172607,0
2009-09-16,1.9232319593429565,1.9232319593429565,1.9232319593429565,1.9232319593429565,0.8890750408172607,0
2009-09-17,1.9232319593429565,1.9232319593429565,1.9232319593429565,1.9232319593429565,0.8890750408172607,0
2009-09-18,1.9232319593429565,1.9232319593429565,1.9232319593429565,1.9232319593429565,0.8890750408172607,0
2009-09-21,1.9232319593429565,1.9232319593429565,1.9232319593429565,1.9232319593429565,0.8890750408172607,0
2009-09-22,2.004040002822876,2.004040002822876,2.004040002822876,2.004040002822876,0.9264310598373413,4950
2009-09-23,2.004040002822876,2.004040002822876,2.004040002822876,2.004040002822876,0.9264310598373413,0
2009-09-24,2.004040002822876,2.004040002822876,2.004040002822876,2.004040002822876,0.9264310598373413,0
2009-09-25,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,6187
2009-09-28,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-09-29,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-09-30,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-10-01,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-10-02,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-10-05,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-10-06,1.858585000038147,1.858585000038147,1.858585000038147,1.858585000038147,0.8591897487640381,0
2009-10-07,2.004040002822876,2.004040002822876,2.004040002822876,2.004040002822876,0.9264310598373413,24750
2009-10-08,1.9555549621582031,1.9555549621582031,1.9393930435180664,1.9393930435180664,0.8965460062026978,63112
2009-10-09,1.898988962173462,1.9393930435180664,1.898988962173462,1.9393930435180664,0.8965460062026978,42075
2009-10-12,1.9393930435180664,1.9393930435180664,1.9393930435180664,1.9393930435180664,0.8965460062026978,0
2009-10-13,1.898988962173462,1.898988962173462,1.898988962173462,1.898988962173462,0.8778679966926575,49500
2009-10-14,1.898988962173462,1.898988962173462,1.898988962173462,1.898988962173462,0.8778679966926575,2475
2009-10-15,1.898988962173462,1.898988962173462,1.898988962173462,1.898988962173462,0.8778679966926575,0
2009-10-16,1.898988962173462,1.898988962173462,1.898988962173462,1.898988962173462,0.8778679966926575,0
2009-10-19,1.898988962173462,1.898988962173462,1.898988962173462,1.898988962173462,0.8778679966926575,0
2009-10-20,1.898988962173462,1.898988962173462,1.898988962173462,1.898988962173462,0.8778679966926575,0
2009-10-21,1.9393930435180664,2.0121209621429443,1.9393930435180664,1.9393930435180664,0.8965460062026978,76725
2009-10-22,1.9393930435180664,1.9393930435180664,1.9393930435180664,1.9393930435180664,0.8965460062026978,24750
2009-10-26,1.9393930435180664,2.0202019214630127,1.9393930435180664,2.0202019214630127,0.9339025616645813,210375
2009-10-27,2.0404040813446045,2.2828280925750732,2.0404040813446045,2.2828280925750732,1.0553096532821655,404662
2009-10-28,2.2828280925750732,2.4040400981903076,2.2828280925750732,2.303030014038086,1.0646488666534424,85387
2009-10-29,2.2020199298858643,2.2020199298858643,2.1818180084228516,2.1818180084228516,1.0086147785186768,35887
2009-10-30,2.2424240112304688,2.2626259326934814,2.2020199298858643,2.222222089767456,1.0272927284240723,27225
2009-11-02,2.1818180084228516,2.222222089767456,2.1818180084228516,2.222222089767456,1.0272927284240723,18562
2009-11-03,2.2424240112304688,2.2424240112304688,2.2424240112304688,2.2424240112304688,1.0366318225860596,6187
2009-11-04,2.2828280925750732,2.2828280925750732,2.2020199298858643,2.2020199298858643,1.0179535150527954,27225
2009-11-05,2.222222089767456,2.222222089767456,2.222222089767456,2.222222089767456,1.0272927284240723,4950
2009-11-06,2.222222089767456,2.2626259326934814,2.222222089767456,2.2626259326934814,1.0459706783294678,85387
2009-11-09,2.2626259326934814,2.3232319355010986,2.2424240112304688,2.303030014038086,1.0646488666534424,128700
2009-11-10,2.2626259326934814,2.2626259326934814,2.2626259326934814,2.2626259326934814,1.0459706783294678,30937
2009-11-11,2.2626259326934814,2.303030014038086,2.2626259326934814,2.2626259326934814,1.0459706783294678,58162
2009-11-12,2.2626259326934814,2.2626259326934814,2.222222089767456,2.222222089767456,1.0272927284240723,28462
2009-11-13,2.4242420196533203,2.8686859607696533,2.4242420196533203,2.7878780364990234,1.2887852191925049,671962
2009-11-16,2.747473955154419,2.7676761150360107,2.7070701122283936,2.7272720336914062,1.2607680559158325,199237
2009-11-17,2.7070701122283936,2.7070701122283936,2.666666030883789,2.666666030883789,1.2327508926391602,16087
2009-11-18,2.7272720336914062,2.7272720336914062,2.6464641094207764,2.6464641094207764,1.2234119176864624,17325
2009-11-19,2.6262619495391846,2.6464641094207764,2.50504994392395,2.5454540252685547,1.176716923713684,120037
2009-11-20,2.5454540252685547,2.6464641094207764,2.5454540252685547,2.6464641094207764,1.2234119176864624,16087
2009-11-23,2.585858106613159,2.585858106613159,2.585858106613159,2.585858106613159,1.19539475440979,8662
2009-11-24,2.606060028076172,2.606060028076172,2.5454540252685547,2.5454540252685547,1.176716923713684,25987
2009-11-25,2.5454540252685547,2.5454540252685547,2.5454540252685547,2.5454540252685547,1.176716923713684,0
2009-11-26,2.5454540252685547,2.5454540252685547,2.50504994392395,2.50504994392395,1.1580389738082886,28462
2009-11-27,2.4848480224609375,2.50504994392395,2.4242420196533203,2.50504994392395,1.1580389738082886,55687
2009-11-30,2.4242420196533203,2.50504994392395,2.4242420196533203,2.50504994392395,1.1580389738082886,70537
2009-12-01,2.50504994392395,2.525252103805542,2.50504994392395,2.50504994392395,1.1580389738082886,17325
2009-12-02,2.4848480224609375,2.50504994392395,2.464646100997925,2.50504994392395,1.1580389738082886,23512
2009-12-03,2.50504994392395,2.50504994392395,2.50504994392395,2.50504994392395,1.1580389738082886,0
2009-12-04,2.464646100997925,2.4848480224609375,2.464646100997925,2.4848480224609375,1.1486998796463013,39600
2009-12-08,2.464646100997925,2.50504994392395,2.444443941116333,2.444443941116333,1.1300219297409058,16087
