Date,Open,High,Low,Close,Adj Close,Volume
2018-11-07,2.2200000286102295,2.380000114440918,2.0399999618530273,2.059999942779541,1.4695370197296143,571690400
2018-11-08,2.1600000858306885,2.180000066757202,2.0799999237060547,2.0999999046325684,1.498071551322937,121791500
2018-11-09,2.119999885559082,2.4000000953674316,2.0999999046325684,2.319999933242798,1.6550124883651733,513815900
2018-11-12,2.359999895095825,2.440000057220459,2.2799999713897705,2.359999895095825,1.6835472583770752,232691400
2018-11-13,2.319999933242798,2.380000114440918,2.299999952316284,2.319999933242798,1.6550124883651733,83047100
2018-11-14,2.3399999141693115,2.380000114440918,2.2200000286102295,2.240000009536743,1.5979433059692383,91628000
2018-11-15,2.2799999713897705,2.319999933242798,2.1600000858306885,2.1600000858306885,1.5408737659454346,110887300
2018-11-16,2.180000066757202,2.180000066757202,2.0399999618530273,2.059999942779541,1.4695370197296143,63550700
2018-11-19,2.059999942779541,2.059999942779541,1.7899999618530273,1.7899999618530273,1.2769275903701782,112817700
2018-11-20,1.7999999523162842,1.8700000047683716,1.7100000381469727,1.7300000190734863,1.2341257333755493,91013200
2018-11-21,1.75,1.850000023841858,1.7300000190734863,1.850000023841858,1.3197300434112549,81001600
2018-11-22,1.8600000143051147,1.909999966621399,1.7699999809265137,1.7699999809265137,1.262660264968872,94280600
2018-11-23,1.7799999713897705,1.850000023841858,1.7699999809265137,1.850000023841858,1.3197300434112549,47643100
2018-11-26,1.8700000047683716,1.9700000286102295,1.850000023841858,1.9500000476837158,1.3910666704177856,98821900
2018-11-27,1.9700000286102295,1.9900000095367432,1.909999966621399,1.9199999570846558,1.369665503501892,76741700
2018-11-28,1.940000057220459,2.0399999618530273,1.9299999475479126,2.0399999618530273,1.4552698135375977,109986000
2018-11-29,2.059999942779541,2.0999999046325684,1.9900000095367432,2.0199999809265137,1.4410021305084229,72626200
2018-11-30,2.0399999618530273,2.0799999237060547,2.0,2.059999942779541,1.4695370197296143,38891800
2018-12-03,2.0799999237060547,2.0999999046325684,2.0199999809265137,2.0399999618530273,1.4552698135375977,27436800
2018-12-04,2.0399999618530273,2.0399999618530273,1.9900000095367432,1.9900000095367432,1.419601321220398,18471300
2018-12-06,1.9500000476837158,1.9700000286102295,1.9199999570846558,1.9500000476837158,1.3910666704177856,16930400
2018-12-07,1.9600000381469727,2.0199999809265137,1.9600000381469727,1.9900000095367432,1.419601321220398,37014900
2018-12-11,1.9900000095367432,2.0399999618530273,1.9700000286102295,1.9700000286102295,1.4053339958190918,40708000
2018-12-12,1.9900000095367432,2.0199999809265137,1.940000057220459,1.940000057220459,1.3839330673217773,29123500
2018-12-13,1.9700000286102295,1.9900000095367432,1.8899999856948853,1.8899999856948853,1.348264455795288,41115300
2018-12-14,1.8899999856948853,1.909999966621399,1.840000033378601,1.8700000047683716,1.3339970111846924,16398200
2018-12-17,1.8799999952316284,1.899999976158142,1.7899999618530273,1.8200000524520874,1.2983286380767822,13639600
2018-12-18,1.7999999523162842,1.809999942779541,1.7799999713897705,1.7999999523162842,1.2840614318847656,12522300
2018-12-19,1.7999999523162842,1.899999976158142,1.7899999618530273,1.8899999856948853,1.348264455795288,49568000
2018-12-20,1.8799999952316284,1.8899999856948853,1.8200000524520874,1.840000033378601,1.3125962018966675,23229400
2018-12-21,1.8200000524520874,1.840000033378601,1.7999999523162842,1.7999999523162842,1.2840614318847656,14507100
2018-12-24,1.7999999523162842,1.8700000047683716,1.7999999523162842,1.8300000429153442,1.3054627180099487,19304000
2018-12-25,1.7999999523162842,1.8200000524520874,1.75,1.7599999904632568,1.2555267810821533,25297000
2018-12-26,1.7599999904632568,1.7799999713897705,1.7200000286102295,1.7300000190734863,1.2341257333755493,17031800
