Date,Open,High,Low,Close,Adj Close,Volume
2009-08-03,39.0,39.0,39.0,39.0,13.077884674072266,0
2009-08-04,38.0,38.0,38.0,38.0,12.742552757263184,1000
2009-08-05,38.0,38.0,38.0,38.0,12.742552757263184,0
2009-08-06,36.0,36.0,36.0,36.0,12.071892738342285,500
2009-08-07,36.5,37.0,36.5,37.0,12.40722370147705,200
2009-08-10,37.0,37.0,37.0,37.0,12.40722370147705,0
2009-08-11,39.0,39.0,39.0,39.0,13.077884674072266,900
2009-08-13,39.0,39.0,39.0,39.0,13.077884674072266,0
2009-08-14,40.0,42.0,40.0,42.0,14.08387565612793,18500
2009-08-17,41.0,41.0,41.0,41.0,13.74854564666748,3300
2009-08-18,40.0,40.0,39.75,39.75,13.32938289642334,2000
2009-08-19,39.75,39.75,39.75,39.75,13.32938289642334,0
2009-08-20,39.75,39.75,39.75,39.75,13.32938289642334,0
2009-08-21,39.75,39.75,39.75,39.75,13.32938289642334,0
2009-08-24,42.0,42.0,41.5,42.0,14.08387565612793,4900
2009-08-25,42.0,42.0,42.0,42.0,14.08387565612793,0
2009-08-26,42.0,42.0,42.0,42.0,14.08387565612793,0
2009-08-27,41.0,41.0,41.0,41.0,13.74854564666748,1000
2009-08-28,40.5,40.5,40.5,40.5,13.580877304077148,100
2009-08-31,40.25,40.25,40.0,40.25,13.497047424316406,2700
2009-09-01,40.5,40.5,40.5,40.5,13.580877304077148,1000
2009-09-02,40.0,40.0,39.75,39.75,13.32938289642334,3000
2009-09-03,39.75,40.25,39.75,40.25,13.497047424316406,800
2009-09-04,40.0,40.25,40.0,40.25,13.497047424316406,1500
2009-09-07,40.5,40.5,40.25,40.25,13.497047424316406,1500
2009-09-08,40.25,40.25,40.25,40.25,13.497047424316406,500
2009-09-09,40.0,40.75,40.0,40.75,13.664713859558105,500
2009-09-10,40.5,40.5,40.5,40.5,13.580877304077148,1000
2009-09-11,40.5,40.5,40.5,40.5,13.580877304077148,1400
2009-09-14,41.0,41.0,40.5,40.5,13.580877304077148,3100
2009-09-15,41.25,41.25,41.25,41.25,13.832377433776855,800
2009-09-16,41.0,41.0,41.0,41.0,13.74854564666748,800
2009-09-17,43.0,43.0,43.0,43.0,14.419206619262695,100
2009-09-18,41.25,41.25,41.25,41.25,13.832377433776855,800
2009-09-21,41.5,41.5,41.5,41.5,13.91620922088623,500
2009-09-22,42.0,42.0,40.5,40.5,13.580877304077148,3100
2009-09-23,41.0,41.0,41.0,41.0,13.74854564666748,2300
2009-09-24,41.25,41.25,41.25,41.25,13.832377433776855,1800
2009-09-25,41.25,41.25,41.25,41.25,13.832377433776855,0
2009-09-28,41.0,41.0,40.75,41.0,13.74854564666748,2300
2009-09-29,42.0,42.0,42.0,42.0,14.08387565612793,3200
2009-09-30,44.0,44.0,44.0,44.0,14.754536628723145,200
2009-10-01,45.0,45.0,44.0,44.0,14.754536628723145,200
2009-10-02,43.0,43.0,43.0,43.0,14.419206619262695,1000
2009-10-05,43.5,44.0,43.5,44.0,14.754536628723145,500
2009-10-06,44.0,44.0,44.0,44.0,14.754536628723145,0
2009-10-07,44.0,44.0,44.0,44.0,14.754536628723145,0
2009-10-08,44.0,44.0,44.0,44.0,14.754536628723145,0
2009-10-09,42.5,43.0,42.5,43.0,14.419206619262695,1100
2009-10-12,43.0,43.0,43.0,43.0,14.419206619262695,100
2009-10-13,43.5,44.0,43.5,44.0,14.754536628723145,500
2009-10-14,43.0,43.0,43.0,43.0,14.419206619262695,200
2009-10-15,41.5,41.5,41.5,41.5,13.91620922088623,1500
2009-10-16,41.5,41.5,41.5,41.5,13.91620922088623,0
2009-10-19,42.0,42.5,42.0,42.5,14.251540184020996,2000
2009-10-20,43.0,43.0,43.0,43.0,14.419206619262695,500
2009-10-21,43.5,45.0,43.0,44.5,14.922199249267578,9500
2009-10-22,44.0,45.5,44.0,45.5,15.257530212402344,1900
2009-10-26,45.5,47.0,45.5,46.0,15.425198554992676,1300
2009-10-27,45.5,45.5,45.5,45.5,15.257530212402344,300
2009-10-28,46.0,46.0,45.5,46.0,15.425198554992676,2600
2009-10-29,46.0,46.5,45.75,46.5,15.592862129211426,3200
2009-10-30,47.0,47.5,47.0,47.25,15.8443603515625,4700
2009-11-02,47.0,47.5,47.0,47.5,15.928194999694824,3700
2009-11-03,47.5,47.75,47.5,47.5,15.928194999694824,3000
2009-11-04,47.5,48.0,47.5,48.0,16.095855712890625,3200
2009-11-05,48.25,48.25,48.25,48.25,16.1796875,2000
2009-11-06,48.25,48.25,48.0,48.0,16.095855712890625,8600
2009-11-09,48.0,48.5,48.0,48.5,16.263525009155273,5100
2009-11-10,48.5,48.5,48.5,48.5,16.263525009155273,1000
2009-11-11,48.0,48.0,48.0,48.0,16.095855712890625,1200
2009-11-12,48.0,48.0,48.0,48.0,16.095855712890625,0
2009-11-13,48.5,49.0,48.5,49.0,16.431190490722656,11500
2009-11-16,49.75,60.0,49.75,60.0,20.119823455810547,8300
2009-11-17,63.0,64.0,61.0,61.0,20.455150604248047,11700
2009-11-18,61.0,61.0,59.75,59.75,20.035987854003906,2100
2009-11-19,59.75,60.0,59.75,60.0,20.119823455810547,4400
2009-11-20,60.0,61.0,60.0,60.0,20.119823455810547,5700
2009-11-23,60.0,62.5,60.0,60.0,20.119823455810547,3700
2009-11-24,60.5,60.5,59.75,59.75,20.035987854003906,5400
2009-11-25,59.75,59.75,59.75,59.75,20.035987854003906,1000
2009-11-26,60.0,60.0,59.75,59.75,20.035987854003906,1500
2009-11-27,60.0,60.0,59.75,59.75,20.035987854003906,2500
2009-11-30,59.75,59.75,59.75,59.75,20.035987854003906,0
2009-12-01,60.0,60.5,60.0,60.5,20.287487030029297,1100
2009-12-02,60.0,60.25,59.0,59.0,19.78449249267578,3100
2009-12-03,60.0,60.0,59.0,59.0,19.78449249267578,1900
2009-12-04,60.0,60.0,59.0,59.0,19.78449249267578,2700
2009-12-08,59.0,59.0,59.0,59.0,19.78449249267578,1000
2009-12-09,59.0,59.0,59.0,59.0,19.78449249267578,500
2009-12-11,57.0,60.0,57.0,60.0,20.119823455810547,1300
2009-12-14,60.0,60.0,60.0,60.0,20.119823455810547,0
2009-12-15,60.0,60.0,60.0,60.0,20.119823455810547,1200
2009-12-16,59.0,60.0,59.0,60.0,20.119823455810547,600
2009-12-17,60.0,60.0,60.0,60.0,20.119823455810547,600
2009-12-18,59.0,59.5,59.0,59.5,19.952159881591797,1600
2009-12-21,58.5,60.0,58.5,59.5,19.952159881591797,1100
2009-12-22,59.75,59.75,59.5,59.5,19.952159881591797,1200
2009-12-23,60.0,60.0,60.0,60.0,20.119823455810547,400
2009-12-24,58.5,58.5,58.5,58.5,19.6168270111084,100
2009-12-25,59.0,59.5,59.0,59.0,19.78449249267578,900
2009-12-28,60.0,60.0,60.0,60.0,20.119823455810547,1000
2009-12-29,60.0,60.0,60.0,60.0,20.119823455810547,500
2009-12-30,59.0,61.0,59.0,61.0,20.455150604248047,1000
2010-01-04,60.0,60.0,60.0,60.0,20.119823455810547,7500
2010-01-05,60.0,60.5,60.0,60.5,20.287487030029297,2600
2010-01-06,60.5,61.0,60.5,61.0,20.455150604248047,3300
2010-01-07,61.0,61.5,61.0,61.0,20.455150604248047,3400
2010-01-08,60.0,60.0,59.0,59.0,19.78449249267578,2600
2010-01-11,61.0,61.5,61.0,61.5,20.622817993164062,3400
2010-01-12,61.5,61.5,61.5,61.5,20.622817993164062,0
2010-01-13,61.5,61.5,61.5,61.5,20.622817993164062,0
2010-01-14,61.5,61.5,61.5,61.5,20.622817993164062,1100
2010-01-15,61.5,61.5,61.5,61.5,20.622817993164062,0
2010-01-18,61.5,61.5,61.5,61.5,20.622817993164062,0
2010-01-19,60.0,60.0,60.0,60.0,20.119823455810547,1000
2010-01-20,60.0,60.0,60.0,60.0,20.119823455810547,0
2010-01-21,60.0,61.0,60.0,61.0,20.455150604248047,900
2010-01-22,61.0,61.0,61.0,61.0,20.455150604248047,0
2010-01-25,60.0,61.0,60.0,60.0,20.119823455810547,3300
2010-01-26,61.0,63.0,61.0,63.0,21.125810623168945,600
2010-01-27,63.0,63.0,63.0,63.0,21.125810623168945,0
2010-01-28,60.0,60.0,59.0,59.0,19.78449249267578,200
2010-01-29,59.0,59.0,59.0,59.0,19.78449249267578,0
2010-02-01,59.0,59.0,59.0,59.0,19.78449249267578,0
2010-02-02,59.0,59.0,59.0,59.0,19.78449249267578,0
2010-02-03,60.0,60.0,60.0,60.0,20.119823455810547,4400
2010-02-04,61.0,61.0,61.0,61.0,20.455150604248047,200
2010-02-05,61.0,61.0,61.0,61.0,20.455150604248047,0
2010-02-08,61.0,61.0,60.75,60.75,20.37131690979004,2000
2010-02-09,60.25,60.25,60.25,60.25,20.20365333557129,500
2010-02-10,60.25,60.25,60.25,60.25,20.20365333557129,0
2010-02-11,60.25,60.25,60.25,60.25,20.20365333557129,1300
2010-02-12,60.25,60.25,60.0,60.25,20.20365333557129,2700
2010-02-15,60.0,60.0,60.0,60.0,20.119823455810547,400
2010-02-16,60.0,60.0,60.0,60.0,20.119823455810547,2600
2010-02-17,60.0,60.0,60.0,60.0,20.119823455810547,0
2010-02-18,60.0,60.0,60.0,60.0,20.119823455810547,1700
2010-02-19,60.0,61.5,60.0,61.5,20.622817993164062,1700
2010-02-22,61.5,61.5,61.5,61.5,20.622817993164062,600
2010-02-23,60.0,61.5,60.0,60.0,20.119823455810547,41
2010-02-24,60.0,60.0,60.0,60.0,20.119823455810547,700
2010-02-25,60.0,60.0,60.0,60.0,20.119823455810547,500
2010-02-26,60.5,63.0,60.0,63.0,21.125810623168945,3600
2010-03-02,70.0,71.0,70.0,71.0,23.808460235595703,47500
2010-03-03,71.0,72.0,70.0,72.0,24.14378547668457,4800
2010-03-04,72.0,72.0,72.0,72.0,24.14378547668457,900
2010-03-05,73.0,75.5,72.5,74.0,24.8144474029541,11400
2010-03-08,74.0,79.5,74.0,79.5,26.65876579284668,26900
2010-03-09,79.5,79.5,76.5,79.0,26.491098403930664,1900
2010-03-10,79.0,79.0,79.0,79.0,26.491098403930664,0
2010-03-11,79.0,79.0,76.5,77.5,25.98810577392578,6400
2010-03-12,78.0,78.5,77.5,78.0,26.15576934814453,8800
2010-03-15,79.0,79.0,78.5,79.0,26.491098403930664,4300
2010-03-16,80.0,80.5,79.5,80.5,26.994094848632812,14800
2010-03-17,81.0,87.5,81.0,87.5,29.341402053833008,28600
2010-03-18,113.5,113.5,113.5,113.5,38.059993743896484,18700
2010-03-19,130.0,130.0,116.0,119.0,39.904319763183594,35200
2010-03-22,120.0,120.0,118.0,119.5,40.07197570800781,26000
2010-03-23,119.5,119.5,115.5,116.0,38.8983154296875,29600
2010-03-24,116.0,116.0,99.0,112.0,37.55699920654297,43300
2010-03-25,112.0,112.0,104.5,104.5,35.04202651977539,18100
2010-03-26,105.5,114.0,105.5,106.5,35.71268081665039,59500
2010-03-29,87.5,90.0,81.25,83.5,32.59026336669922,24100
2010-03-30,83.5,83.5,83.0,83.5,32.59026336669922,1000
2010-03-31,85.0,86.0,83.0,83.0,32.39511489868164,2900
2010-04-01,83.75,83.75,83.75,83.75,32.687843322753906,200
2010-04-02,82.5,83.0,82.0,82.0,32.00480651855469,3000
2010-04-05,80.25,80.25,76.0,76.0,29.662996292114258,6300
2010-04-07,76.0,76.0,73.75,73.75,28.784812927246094,3200
2010-04-08,74.0,75.0,71.25,72.0,28.101787567138672,6300
2010-04-09,70.5,72.0,70.25,70.25,27.418752670288086,5600
2010-04-12,70.25,70.25,69.0,69.25,27.02845001220703,9800
2010-04-16,71.0,71.0,70.0,70.0,27.32117462158203,400
2010-04-19,70.0,70.0,70.0,70.0,27.32117462158203,0
2010-04-20,78.75,78.75,78.75,78.75,30.736326217651367,300
2010-04-21,73.75,74.75,73.0,74.0,28.88238525390625,2400
2010-04-22,73.75,74.0,73.0,73.75,28.784812927246094,3100
2010-04-23,72.0,74.5,71.0,73.0,28.492084503173828,2300
2010-04-26,72.0,72.0,72.0,72.0,28.101787567138672,300
2010-04-27,72.0,72.0,72.0,72.0,28.101787567138672,500
2010-04-28,74.0,74.5,74.0,74.5,29.07754135131836,600
2010-04-29,74.5,74.5,74.5,74.5,29.07754135131836,1000
2010-04-30,74.0,77.0,74.0,77.0,30.053295135498047,700
2010-05-04,78.5,78.5,76.0,76.0,29.662996292114258,1200
2010-05-06,78.0,78.5,77.0,78.5,30.638748168945312,400
2010-05-07,78.5,79.0,78.0,78.0,30.44359588623047,400
2010-05-10,78.0,78.0,78.0,78.0,30.44359588623047,100
2010-05-11,78.0,78.0,76.0,76.0,29.662996292114258,500
2010-05-12,76.0,80.0,75.0,77.5,30.24845314025879,2900
2010-05-13,79.75,79.75,76.0,76.0,29.662996292114258,1900
2010-05-14,76.0,78.0,76.0,77.0,30.053295135498047,6000
2010-05-17,75.0,75.0,71.0,73.0,28.492084503173828,12900
2010-05-18,74.0,74.0,73.0,73.0,28.492084503173828,2800
2010-05-19,72.0,73.0,72.0,73.0,28.492084503173828,1200
2010-05-20,73.0,73.0,73.0,73.0,28.492084503173828,0
2010-05-21,73.0,73.0,73.0,73.0,28.492084503173828,0
2010-05-24,72.5,74.75,72.5,74.75,29.17511749267578,1100
2010-05-25,74.75,74.75,74.75,74.75,29.17511749267578,100
2010-05-26,76.0,76.0,72.0,72.5,28.296934127807617,800
2010-05-27,74.0,74.0,72.5,72.5,28.296934127807617,900
2010-05-31,74.0,74.0,72.25,72.25,28.199359893798828,700
2010-06-01,72.5,73.0,72.25,72.5,28.296934127807617,900
2010-06-02,73.75,73.75,73.5,73.5,28.687236785888672,200
2010-06-03,72.75,72.75,72.5,72.5,28.296934127807617,1900
