Date,Open,High,Low,Close,Adj Close,Volume
2021-11-09,4.0,4.119999885559082,3.799999952316284,3.799999952316284,3.209913492202759,796618700
2021-11-10,3.859999895095825,3.9000000953674316,3.799999952316284,3.799999952316284,3.209913492202759,55123200
2021-11-11,3.819999933242798,3.880000114440918,3.799999952316284,3.8399999141693115,3.243701934814453,30547900
2021-11-12,3.859999895095825,3.940000057220459,3.8399999141693115,3.859999895095825,3.26059627532959,67636700
2021-11-15,3.9000000953674316,4.380000114440918,3.880000114440918,4.360000133514404,3.6829535961151123,336710600
2021-11-16,4.099999904632568,4.21999979019165,4.019999980926514,4.119999885559082,3.48022198677063,196564200
2021-11-17,4.139999866485596,4.159999847412109,4.019999980926514,4.039999961853027,3.412644863128662,56922100
2021-11-18,4.059999942779541,4.400000095367432,4.039999961853027,4.380000114440918,3.699847936630249,179556800
2021-11-19,4.460000038146973,4.599999904632568,4.179999828338623,4.199999809265137,3.5477988719940186,232619000
2021-11-22,4.199999809265137,4.260000228881836,4.159999847412109,4.21999979019165,3.5646932125091553,37646400
2021-11-23,4.239999771118164,4.380000114440918,4.199999809265137,4.199999809265137,3.5477988719940186,53182200
2021-11-24,4.21999979019165,4.300000190734863,4.21999979019165,4.239999771118164,3.581587553024292,28093700
2021-11-25,4.260000228881836,4.300000190734863,4.179999828338623,4.199999809265137,3.5477988719940186,27418200
2021-11-26,4.159999847412109,4.159999847412109,4.039999961853027,4.039999961853027,3.412644863128662,34256400
2021-11-29,4.019999980926514,4.059999942779541,3.940000057220459,3.940000057220459,3.3281733989715576,16422300
2021-11-30,4.019999980926514,4.059999942779541,3.859999895095825,3.9200000762939453,3.311279296875,16384800
2021-12-01,3.940000057220459,4.079999923706055,3.940000057220459,4.039999961853027,3.412644863128662,8380100
2021-12-02,4.0,4.119999885559082,3.9800000190734863,3.9800000190734863,3.361962080001831,16137300
2021-12-03,4.019999980926514,4.059999942779541,3.9600000381469727,3.9800000190734863,3.361962080001831,4570700
2021-12-07,4.019999980926514,4.079999923706055,3.9800000190734863,4.0,3.3788564205169678,8103900
2021-12-08,4.019999980926514,4.039999961853027,3.9600000381469727,4.0,3.3788564205169678,7163400
2021-12-09,4.039999961853027,4.139999866485596,4.0,4.079999923706055,3.4464333057403564,22652600
2021-12-13,4.099999904632568,4.239999771118164,4.059999942779541,4.139999866485596,3.4971160888671875,71344800
2021-12-14,4.099999904632568,4.159999847412109,4.039999961853027,4.079999923706055,3.4464333057403564,36356600
2021-12-15,4.099999904632568,4.119999885559082,4.0,4.0,3.3788564205169678,14450600
