Date,Open,High,Low,Close,Adj Close,Volume
2019-07-12,10.100000381469727,10.100000381469727,9.800000190734863,10.0,6.690166473388672,17495200
2019-07-15,10.0,10.0,9.949999809265137,10.0,6.690166473388672,1274800
2019-07-17,9.949999809265137,9.949999809265137,9.899999618530273,9.899999618530273,6.623264789581299,1908300
2019-07-18,9.899999618530273,9.949999809265137,9.850000381469727,9.899999618530273,6.623264789581299,1331900
2019-07-19,9.899999618530273,9.949999809265137,9.899999618530273,9.949999809265137,6.656715393066406,1157500
2019-07-22,9.949999809265137,9.949999809265137,9.899999618530273,9.899999618530273,6.623264789581299,492700
2019-07-23,9.949999809265137,9.949999809265137,9.850000381469727,9.899999618530273,6.623264789581299,1058700
2019-07-24,9.899999618530273,9.899999618530273,9.850000381469727,9.899999618530273,6.623264789581299,1459700
2019-07-25,9.899999618530273,9.899999618530273,9.850000381469727,9.899999618530273,6.623264789581299,454200
2019-07-26,9.899999618530273,9.899999618530273,9.850000381469727,9.850000381469727,6.58981466293335,1613800
2019-07-30,9.850000381469727,9.899999618530273,9.850000381469727,9.850000381469727,6.58981466293335,501000
2019-07-31,9.850000381469727,9.850000381469727,9.800000190734863,9.850000381469727,6.58981466293335,739100
2019-08-01,9.850000381469727,9.850000381469727,9.800000190734863,9.850000381469727,6.58981466293335,908800
2019-08-02,9.800000190734863,9.800000190734863,9.75,9.75,6.522912979125977,733400
2019-08-05,9.75,9.800000190734863,9.75,9.75,6.522912979125977,640800
2019-08-06,9.699999809265137,9.800000190734863,9.699999809265137,9.75,6.522912979125977,734000
2019-08-07,9.75,9.800000190734863,9.75,9.800000190734863,6.556363582611084,88000
2019-08-08,9.800000190734863,9.800000190734863,9.75,9.75,6.522912979125977,596300
2019-08-09,9.75,9.800000190734863,9.699999809265137,9.75,6.522912979125977,465000
2019-08-13,9.800000190734863,9.800000190734863,9.699999809265137,9.699999809265137,6.489463806152344,509200
2019-08-14,9.75,9.75,9.699999809265137,9.75,6.522912979125977,670100
2019-08-15,9.75,9.75,9.699999809265137,9.699999809265137,6.489463806152344,976400
2019-08-16,9.75,9.75,9.649999618530273,9.75,6.522912979125977,665500
2019-08-19,9.699999809265137,9.75,9.699999809265137,9.75,6.522912979125977,307600
2019-08-20,9.75,9.75,9.699999809265137,9.699999809265137,6.489463806152344,155200
